Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_13"",instance=""10.42.2.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_14"",instance=""10.42.2.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_15"",instance=""10.42.2.15:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_16"",instance=""10.42.2.16:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-17 12:38:05,,,0.204,
2025-07-17 12:38:10,,,0.189,
2025-07-17 12:38:15,,,0.1985,
2025-07-17 12:38:20,,,0.193,
2025-07-17 12:38:25,,,0.192,
2025-07-17 12:38:30,,,0.2015,
2025-07-17 12:38:35,,,0.2125,
2025-07-17 12:38:40,,,0.211,
2025-07-17 12:38:45,,,0.2045,
2025-07-17 12:38:50,,,0.204,
2025-07-17 12:38:55,,,0.1985,
2025-07-17 12:39:00,,,0.1895,
2025-07-17 12:39:05,,,0.201,
2025-07-17 12:39:10,,,0.2,
2025-07-17 12:39:15,,,0.1895,
2025-07-17 12:39:20,,,0.1925,
2025-07-17 12:39:25,,,0.1925,
2025-07-17 12:39:30,,,0.2075,
2025-07-17 12:39:35,,,0.2145,
2025-07-17 12:39:40,,,0.192,
2025-07-17 12:39:45,,,0.1915,
2025-07-17 12:39:50,,,0.1915,
2025-07-17 12:39:55,,,0.191,
2025-07-17 12:40:00,,,0.1905,
2025-07-17 12:45:00,,,,0.998
2025-07-17 12:45:05,,,,0.9425
2025-07-17 12:45:10,,,,1.0
2025-07-17 12:45:15,,,,1.0
2025-07-17 12:45:20,,,,0.9995
2025-07-17 12:45:25,,,,1.0
2025-07-17 12:45:30,,,,1.0
2025-07-17 12:45:35,,,,0.9465
2025-07-17 12:45:40,,,,0.996
2025-07-17 12:45:45,,,,1.0
2025-07-17 12:45:50,,,,0.9955
2025-07-17 12:45:55,,,,1.0
2025-07-17 12:46:00,,,,0.9995
2025-07-17 12:46:05,,,,0.928
2025-07-17 12:46:10,,,,0.9911764705882353
2025-07-17 12:46:15,,,,1.0
2025-07-17 12:46:20,,,,1.0
2025-07-17 12:46:25,,,,1.0
2025-07-17 12:46:30,,,,1.0
2025-07-17 12:46:35,,,,0.934
2025-07-17 12:46:40,,,,1.0
2025-07-17 12:46:45,,,,1.0
2025-07-17 12:46:50,,,,0.9995
2025-07-17 12:46:55,,,,1.0
2025-07-17 12:47:00,,,,0.9985
2025-07-17 12:47:05,,,,0.944
2025-07-17 12:47:10,,,,0.9985
2025-07-17 12:47:15,,,,1.0
2025-07-17 12:47:20,,,,0.997
2025-07-17 12:47:25,,,,0.9955
2025-07-17 12:47:30,,,,1.0
2025-07-17 12:47:35,,,,0.9495
2025-07-17 12:47:40,,,,0.9975
2025-07-17 12:47:45,,,,1.0
2025-07-17 12:47:50,,,,1.0
2025-07-17 12:47:55,,,,1.0
2025-07-17 12:48:00,,,,0.996
2025-07-17 12:48:05,,,,0.9205
2025-07-17 12:48:10,,,,1.0
2025-07-17 12:48:15,,,,0.9975
2025-07-17 12:48:20,,,,1.0
2025-07-17 12:48:25,,,,1.0
2025-07-17 12:48:30,,,,1.0
2025-07-17 12:48:35,,,,0.9315
2025-07-17 12:48:40,,,,0.9926470588235294
2025-07-17 12:48:45,,,,1.0
2025-07-17 12:48:50,,,,1.0
2025-07-17 12:48:55,,,,1.0
2025-07-17 12:49:00,,,,1.0
2025-07-17 12:49:05,,,,0.928
2025-07-17 12:49:10,,,,1.0
2025-07-17 12:49:15,,,,1.0
2025-07-17 12:49:20,,,,1.0
2025-07-17 12:49:25,,,,0.9995
2025-07-17 12:49:30,,,,0.999
2025-07-17 12:49:35,,,,0.925
2025-07-17 12:49:40,,,,0.997
2025-07-17 12:49:45,,,,1.0
2025-07-17 12:49:50,,,,0.999
2025-07-17 12:49:55,,,,1.0
2025-07-17 12:50:00,,,,1.0
2025-07-17 12:50:05,,,,0.929
2025-07-17 12:50:10,,,,1.0
2025-07-17 12:50:15,,,,0.997
2025-07-17 12:50:20,,,,1.0
2025-07-17 12:50:25,,,,1.0
2025-07-17 12:50:30,,,,0.9965
2025-07-17 12:50:35,,,,0.956
2025-07-17 12:50:40,,,,1.0
2025-07-17 12:50:45,,,,0.996
2025-07-17 12:50:50,,,,1.0
2025-07-17 12:50:55,,,,0.9965
2025-07-17 12:51:00,,,,0.999
2025-07-17 12:51:05,,,,0.941
2025-07-17 12:51:10,,,,0.9995
2025-07-17 12:51:15,,,,1.0
2025-07-17 12:51:20,,,,1.0
2025-07-17 12:51:25,,,,0.9995
2025-07-17 12:51:30,,,,1.0
2025-07-17 12:51:35,,,,0.97
2025-07-17 12:51:40,,,,0.999
2025-07-17 12:51:45,,,,1.0
2025-07-17 12:51:50,,,,0.9945
2025-07-17 12:51:55,,,,1.0
2025-07-17 12:52:00,,,,1.0
2025-07-17 12:52:05,,,,0.934
2025-07-17 12:52:10,,,,1.0
2025-07-17 12:52:15,,,,1.0
2025-07-17 12:52:20,,,,1.0
2025-07-17 12:52:25,,,,1.0
2025-07-17 12:52:30,,,,0.9905
2025-07-17 12:52:35,,,,0.936
2025-07-17 12:52:40,,,,1.0
2025-07-17 12:52:45,,,,1.0
2025-07-17 12:52:50,,,,1.0
2025-07-17 12:52:55,,,,0.9945
2025-07-17 12:53:00,,,,1.0
2025-07-17 12:53:05,,,,0.9485
2025-07-17 12:53:10,,,,1.0
2025-07-17 12:53:15,,,,1.0
2025-07-17 12:53:20,,,,0.9955
2025-07-17 12:53:25,,,,1.0
2025-07-17 12:53:30,,,,1.0
2025-07-17 12:53:35,,,,0.943
2025-07-17 12:53:40,,,,0.9965
2025-07-17 12:53:45,,,,1.0
2025-07-17 12:53:50,,,,1.0
2025-07-17 12:53:55,,,,0.999
2025-07-17 12:54:00,,,,0.996
2025-07-17 12:54:05,,,,0.9155
2025-07-17 12:54:10,,,,1.0
2025-07-17 12:54:15,,,,1.0
2025-07-17 12:54:20,,,,0.9995
2025-07-17 12:54:25,,,,1.0
2025-07-17 12:54:30,,,,0.998
2025-07-17 12:54:35,,,,0.952
2025-07-17 12:54:40,,,,1.0
2025-07-17 12:54:45,,,,0.996
2025-07-17 12:54:50,,,,0.999
2025-07-17 12:54:55,,,,0.9985
2025-07-17 12:55:00,,,,1.0
